,0
0,1316.1535852089291
1,-1149.3146256637992
2,15774.523341287626
3,7522.30846934882
4,1585.1197832070757
5,1092.4727466297336
6,6133.510796493385
7,1420.1766141166445
8,2811.2583436414134
9,3724.2462508087046
10,733.4295014515519
11,-6586.582918102387
12,4769.998563694069
13,-4014.2690975037403
14,2459.4968671761453
15,-149.3650669993367
16,-6291.67615843215
17,1737.1078512992244
18,-3570.167435066076
19,-7971.081076730741
20,2362.382157928543
21,-1443.0202691880986
22,6346.350428022444
23,1594.4660449181683
24,-769.1673602333758
25,940.8678838615306
26,5967.212982013589
27,-1217.533324848162
28,6174.785356586566
29,-3254.973806802649
30,1974.1792685508262
31,194.53243483719416
32,-948.5719224202912
33,-78.35679871751927
34,575.5305078963283
35,-5983.107937618159
36,-4722.653678283794
37,-5518.298620252637
38,5070.819109640084
39,-8016.89530149824
40,-5006.418750946177
41,2407.7447450524196
42,5935.895158683648
43,4845.9635770646855
44,1955.0881560705602
45,-2701.374848703388
46,-27463.60465988156
47,14800.607532680617
48,-12072.300752334762
49,83.89471522148233
50,9482.331064968253
51,-966.5804352054838
52,-1087.6661373863462
53,273.52183592971414
54,14205.525355571881
55,7360.840210769558
56,-5345.168343570549
57,-7257.71011868096
58,7387.267040664563
59,6034.348667909624
60,-8800.758659906453
61,9198.030003887368
