datadate,account_value
20200402,1000000.0
20200403,997265.9980144424
20200406,997140.9539391289
20200407,997140.9539391289
20200408,997140.9539391289
20200409,997140.9539391289
20200413,997140.9539391289
20200414,997140.9539391289
20200415,997140.9539391289
20200416,997140.9539391289
20200417,997140.9539391289
20200420,997140.9539391289
20200421,997140.9539391289
20200422,997140.9539391289
20200423,997140.9539391289
20200424,997140.9539391289
20200427,997140.9539391289
20200428,997140.9539391289
20200429,997140.9539391289
20200430,997140.9539391289
20200501,997140.9539391289
20200504,997140.9539391289
20200505,997140.9539391289
20200506,997140.9539391289
20200507,997140.9539391289
20200508,997140.9539391289
20200511,997140.9539391289
20200512,997140.9539391289
20200513,997140.9539391289
20200514,997140.9539391289
20200515,997140.9539391289
20200518,997140.9539391289
20200519,997140.9539391289
20200520,997140.9539391289
20200521,997140.9539391289
20200522,996590.5230053673
20200526,1003066.6339791871
20200527,1010946.0394967538
20200528,1006483.4279942245
20200529,1003733.680505005
20200601,1008009.3775786458
20200602,1014416.6467808858
20200603,1036650.1174022541
20200604,1041939.6377478008
20200605,1072065.0945420628
20200608,1098439.4078611773
20200609,1080545.845006975
20200610,1060640.9460931988
20200611,982748.5205625248
20200612,1006660.5820401591
20200615,1016168.6004932346
20200616,1037385.4784698582
20200617,1036348.1149161091
20200618,1036348.1149161091
20200619,1036348.1149161091
20200622,1036348.1149161091
20200623,1036348.1149161091
20200624,1036348.1149161091
20200625,1036348.1149161091
20200626,1036348.1149161091
20200629,1036348.1149161091
20200630,1036348.1149161091
20200701,1036348.1149161091
